id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1140574776341807834,100-Meter Away From Calle Larios,65460596,Tania,,Centro,36.72237893021692,-4.422469139099121,Entire home/apt,100,2,9,2024-06-25,7.11,3,169,9,VFT/MA/68150
1140586307150746868,Duplex Guadalmar Beach,298633288,Holidaysforu,,Churriana,36.66574594053623,-4.456566177246102,Entire home/apt,176,1,11,2024-06-18,4.78,39,85,11,VFT/MA/34431
1140615929955058118,Rosi Apartment,469211146,Holidu,,Carretera de Cadiz,36.7076377,-4.4358731,Entire home/apt,134,1,0,,,7,364,0,VUTMA18865
1140680976489659442,Comedias city,563010160,Claudia,,Centro,36.72307357853048,-4.4206974295664,Entire home/apt,100,3,0,,,6,59,0,VFT/MA/43217
1140683729267328269,Comedias one,563010160,Claudia,,Centro,36.72163928372218,-4.420907184163427,Entire home/apt,100,3,3,2024-06-26,3,6,19,3,VFT/MA/43217
1141055193126071197,Alojamientos DGS 4,180681967,David,,Centro,36.7248587,-4.419072400000001,Entire home/apt,77,3,4,2024-06-27,2.35,6,72,4,CTE-201854011
1141163699833794440,-MalagaSunApts-El Palo Dream & Beach,243077470,Marina,,Este,36.7201332,-4.3623578,Entire home/apt,172,1,4,2024-06-11,2.67,13,129,4,VFT/MA/63326
1141182972342034919,Shelter in Malaga,291253690,Fran Y Marta Isabel,,Cruz De Humilladero,36.71368623896159,-4.436060702833252,Entire home/apt,81,1,6,2024-06-21,3.10,6,180,6,VFT PROCESO
1141193078351946533,Flat to enjoy Malaga - 4 people,291253690,Fran Y Marta Isabel,,Cruz De Humilladero,36.712012477947944,-4.436197468034892,Entire home/apt,86,1,3,2024-06-07,2.43,6,251,3,VUT/MA/79073
1141266303586022856,velazquez aeropuerto,573841632,Villabuona Di Amao,,Carretera de Cadiz,36.68373534739266,-4.466865338394748,Entire home/apt,,1,0,,,1,0,0,VFT/MA/57969
1141373812176577234,Céntrico Histórico Apartamento San Juan Deluxe,28687712,SinEse Design Homes,,Centro,36.7201252,-4.4234313,Entire home/apt,127,3,1,2024-06-16,1,25,63,1,VUT/MA/77574
1141378276084184388,Finca Mi Hogar,2848599,Isaac,,Churriana,36.6631404,-4.5108739,Entire home/apt,228,1,0,,,1,101,0,VTAR/MA/02361
1141379015827351820,Ilustre Rooms Center Vistas Ciudad I,558509097,Beehive,,Centro,36.7214679,-4.42483,Private room,202,1,0,,,5,181,0,VFT/MA/46377
1141737804576951046,Beautiful and Centrally located,498557480,Alison,,Centro,36.72393,-4.42222,Entire home/apt,,1,0,,,1,81,0,VFT/MA/45928
1141841223244247941,Apartment with sunny terrace in Malaga capital,473317644,Aloha,,Centro,36.73367,-4.41632,Entire home/apt,113,1,2,2024-06-10,1.15,3,40,2,VUT/MA/77889
1141974600380028508,Apartamento 4,142180797,Rafa,,Centro,36.725032968941385,-4.4192940604842095,Entire home/apt,86,2,10,2024-06-16,5.45,4,143,10,Ctc2018015274
1142091389268783225,Check point La Unión piso cerca de metro- estación,574055369,Antonio,,Cruz De Humilladero,36.70976514677832,-4.440962972041148,Entire home/apt,92,2,5,2024-06-23,3.00,1,121,5,VUT/MA/76612
1142576011852702534,Sofá-cama cerca del aeropuerto,232913547,Andrea,,Carretera de Cadiz,36.6830821102086,-4.4663412231607555,Shared room,25,1,15,2024-06-27,7.03,3,42,15,Exempt
1142621446474826353,Varela 15,247088969,Noel,,Centro,36.73225952850832,-4.419167675077915,Entire home/apt,99,1,1,2024-06-14,1,1,356,1,CTC-2024136244
1142663760750438697,Luxury apartment in Málaga center. Hermosilla,94736627,Rocío,,Centro,36.72656920962675,-4.419689836966998,Entire home/apt,195,1,4,2024-06-09,2.00,42,283,4,VUT/MA/77664
1142715496330073970,Peachy Stays 3-Bedroom Brand New Central Flat,1432631,Peachy Stays,,Centro,36.72497981372858,-4.4272146745910685,Entire home/apt,109,3,3,2024-06-26,3,2,239,3,VFT/MA/74611
1142759395017738179,Peachy Stays 4-Bedroom Brand New Central Flat,1432631,Peachy Stays,,Centro,36.7302399,-4.419402499999999,Entire home/apt,109,3,1,2024-06-18,1,2,226,1,VUT/MA/79669
1143101609467618144,New Unit with Park View,26926299,Amir,,Centro,36.72608591192595,-4.422966302911125,Entire home/apt,100,2,1,2024-06-16,1,1,128,1,VFT/MA/52463
1143173967576736706,La Casita de Dulcinea,91139485,Jose,,Este,36.72528182577776,-4.394104441643259,Entire home/apt,105,3,0,,,7,56,0,VFT/MA/63048
1143327344939536588,Sunstay Loft with terrace,42602416,Holiday Rentals,,Centro,36.7255032,-4.418903999999999,Entire home/apt,93,1,0,,,2,332,0,vft/ma/44696
1143452162168229715,Cubo's Luxury Urban Sky Apartment 12,117253760,Cubo'S Holiday Homes.,,Palma-Palmilla,36.72996005154242,-4.428143397335167,Entire home/apt,216,1,0,,,27,353,0,VUT/MA/76197
1143472407809887991,Appartement Luxueux Malaga,541092751,Manuel Antonio,,Carretera de Cadiz,36.7049165,-4.4373515,Entire home/apt,140,1,0,,,3,233,0,24D5CFD307CE705D
1143610165206737014,Casa Irene,164657662,Irene,,Cruz De Humilladero,36.712377204503476,-4.439016692340374,Entire home/apt,126,3,1,2024-06-23,1,1,168,1,VUT/MA/76896
1143735405028056918,"Bright,center,next  Plaza Merced",458457088,Yile,,Centro,36.7256993,-4.416099,Entire home/apt,102,2,0,,,7,150,0,VFT/MA/58275
1144499570560348352,Elegant Apt w/ Shared Pool and Gym,466918124,Enrique,,Palma-Palmilla,36.73005757682995,-4.426102810570996,Entire home/apt,194,2,4,2024-06-06,2.50,28,324,4,VFT/MA/76156
1144513613247360595,Luxury apt in Màlaga w/ shared Pool and Terrace,466918124,Enrique,,Palma-Palmilla,36.72965334551661,-4.4258090969858515,Entire home/apt,223,2,0,,,28,315,0,VUT/MA/76561
1144724889748608306,Amazing 2-bedroom apartment with free parking,572137268,Stijn,,Centro,36.725817603865075,-4.422963453967279,Entire home/apt,125,3,14,2024-06-29,7.92,1,168,14,VUT/MA/77142
1144892986154338882,Casita ideal con acceso a todo,257531397,Elena,,Este,36.72328422627909,-4.375772588554496,Entire home/apt,184,1,0,,,1,359,0,CTC-2024097392
1144966938923640879,Habitación en centro Málaga,422170051,Karlene Andreina,,Centro,36.72129752932126,-4.423959106206894,Private room,37,1,9,2024-06-10,5.09,2,237,9,Exempt
1144983584184788327,Urban Sky Malaga 3 bed with  Balcony 27E,10330117,Pando Apartments S.L.,,Palma-Palmilla,36.73047568200319,-4.426525092590327,Entire home/apt,368,1,0,,,3,343,0,VUT/MA/77876
1145273605727448540,Family Apartment in Málaga,574607558,Nuria,,Centro,36.7224,-4.42089,Entire home/apt,74,2,1,2024-05-27,0.83,2,298,1,VFT/MA/02330
1145274328557730325,Comfty Apartment in Málaga,574607558,Nuria,,Centro,36.722141830967196,-4.420906342400731,Entire home/apt,98,2,0,,,2,317,0,VFT/MA/55446
1145426140869996167,MalagaSuite Comfort Scape,45749342,Malagasuite Showroom,,Centro,36.72154347281237,-4.428049057874478,Entire home/apt,100,1,3,2024-06-15,1.80,34,309,3,VFT/MA/11143
1145439198576425232,Apartamento céntrico PMR playa,419433327,Cristina,,Carretera de Cadiz,36.707649818939814,-4.429384346958097,Entire home/apt,,180,0,,,3,187,0,VTF/MA/35469
1145453288503049875,Moderno loft a 250 metros de la playa & parking,566041615,Iván,,Este,36.7210106,-4.358628,Entire home/apt,89,1,4,2024-06-14,2.00,10,240,4,VUT/MA/75040
1145463304931197454,5 minutos de la Plaza Merced,27658412,Benjamin,,Centro,36.72587999073817,-4.412515876721188,Entire home/apt,70,60,0,,,1,208,0,VFT/MA/75591
1145530356159039799,Malaga: Huelin Days!,405986399,Pablo,,Carretera de Cadiz,36.7069250105897,-4.439083395817528,Entire home/apt,102,4,0,,,1,86,0,VUT/MA/20408
1145582323020251531,Authentic fisher house in Pedregalejo - TCM,309456528,Take Care Malaga,,Este,36.7208765,-4.3724535,Entire home/apt,113,1,2,2024-06-20,1.58,20,90,2,VUT/MA/77954
1145665634101316556,Urban Oasis: Modern Apartment in Malaga,514370187,Carlos,,Carretera de Cadiz,36.69954504666904,-4.443617932144231,Entire home/apt,105,1,2,2024-06-08,1.28,4,242,2,VFT/MA/67319
1145716570369973204,SuiteHomes Urban Sky Tower 4G,25107589,Suite Homes,,Palma-Palmilla,36.7311970760717,-4.427738973241177,Entire home/apt,138,1,1,2024-05-31,1,27,97,1,VUT/MA/78319
1145756453081654649,Carmen Suites A-Málaga Centro histórico,574900387,Ejecución De Estrategias Urbanas SL,,Centro,36.72253449720263,-4.418849320237725,Entire home/apt,144,1,0,,,2,141,0,VUT/MA/78739
1145776791565969169,Carmen Suites B- Málaga centro histórico,574900387,Ejecución De Estrategias Urbanas SL,,Centro,36.72254309679912,-4.4188385914016655,Entire home/apt,160,1,1,2024-05-26,0.81,2,237,1,VUT/MA/78739
1146103666842099581,Piso de Un Dormitorio-Centro,45595072,Viviana,,Centro,36.7238462,-4.4179211,Entire home/apt,89,3,4,2024-06-26,4,2,81,4,VTF/MA/000143
1146108737397042341,kaketka,570017241,Tatiana,,Carretera de Cadiz,36.703043058357025,-4.440873940684035,Private room,22,1,11,2024-06-02,5.89,5,30,11,Exempt
1146122560362834421,malaga new sky tower,456953042,Valeria,,Palma-Palmilla,36.72976306775441,-4.427343632602208,Entire home/apt,138,6,0,,,2,325,0,VUT/MA/76682
1146160707166583238,Lucia Guest House Beach Pet friendly & Family fun,32402008,Lucia,,Carretera de Cadiz,36.703458394845306,-4.440758493336447,Entire home/apt,98,2,4,2024-06-23,4,1,117,4,VUT/MA/78943
1146200633370309112,Alojamientos DGS 2,180681967,David,,Centro,36.72400182881312,-4.4181530349947495,Entire home/apt,85,3,2,2024-06-21,2,6,75,2,СТЕ-201854011
1146257949186869257,Acogedor refugio flamenco,135756620,Micaela,,Cruz De Humilladero,36.7164807,-4.4462868,Entire home/apt,93,1,6,2024-05-26,3.05,1,18,6,HUTB-007700
1146259811937611141,Masc ( Mini-estudio 1 ),575004251,M.A,,Cruz De Humilladero,36.69948309311298,-4.4757037837312685,Entire home/apt,43,2,5,2024-05-30,2.83,1,161,5,VUT/MA/79083
1146308322393652999,La Malagueta Beach Pool & Parking,244492011,Sunset Málaga Apartments,,Centro,36.7211546,-4.4077204,Entire home/apt,270,1,0,,,51,18,0,VFT/MA/74911
1146371945768705588,Cubo's La Union Apartment Pool Optional Parking,117253760,Cubo'S Holiday Homes.,,Cruz De Humilladero,36.71052814174702,-4.438694356392855,Entire home/apt,90,1,3,2024-06-02,1.76,27,354,3,VFT/MA/69857
1146406742754470927,ChicFlat Héroe de Sostoa Málaga,77225643,Josue,,Carretera de Cadiz,36.702339669278906,-4.442407514022093,Entire home/apt,147,1,2,2024-06-16,1.05,1,339,2,VUT/MA/78294
1146452917528518172,Victoria Boutique Apartment,80633090,Hogar De Domingo,,Centro,36.72741579431991,-4.411733822229002,Entire home/apt,102,3,2,2024-06-17,1.46,2,146,2,VFT/MA/63341
1146843728447574795,Habitación acogedora,541092751,Manuel Antonio,,Carretera de Cadiz,36.70491650098019,-4.437351375818253,Private room,59,2,3,2024-06-27,3,3,67,3,24D5CFD307CE705D
1147118129186272089,La Casita de Mercedes Bajo,481969178,Agustin Vargas,,Este,36.71931,-4.35695,Entire home/apt,132,1,1,2024-05-24,0.79,2,137,1,VFT/MA/70894
1147151730950988906,La casita de Mercedes Atico,481969178,Agustin Vargas,,Este,36.7186504,-4.3571653,Entire home/apt,138,1,0,,,2,135,0,VFT/MA/70894
1147177678766706610,Apartamento-LOFT independiente,575264599,Francisca Maria,,Este,36.73099,-4.39853,Entire home/apt,117,5,0,,,1,211,0,VUT/MA/78940
1147202706757152788,Habitación privada Centro Histórico,252959314,Malaga,,Centro,36.722673742161675,-4.424956539064928,Private room,30,4,2,2024-06-06,1.58,41,19,2,VFT/MA/30736
1147558838456845377,Central apartment with parking,2103056,David,,Centro,36.7245952,-4.421796,Entire home/apt,68,1,4,2024-06-06,2.45,37,327,4,VUT/MA/77535
1147662486167913558,Apartamentos Malaga centro: 1 ventana exterior.,18853939,Abililla Apartamentos Granada,,Cruz De Humilladero,36.7131,-4.4377,Entire home/apt,98,1,0,,,9,321,0,VFTMA67101
1147663996093958615,apartamento adaptado málaga centro: tilos 54 nº. 2,18853939,Abililla Apartamentos Granada,,Cruz De Humilladero,36.713087588,-4.437703418,Entire home/apt,93,1,0,,,9,324,0,VFTMA/67101
1147665074735946636,apartamento málaga centro. p. tilos 54 nº 3 patio,18853939,Abililla Apartamentos Granada,,Cruz De Humilladero,36.7131,-4.4377,Entire home/apt,128,1,0,,,9,312,0,VFTMA/67101
1147666145546034929,"apartamento málaga: bus, tren y ave. p. tilos 54 4",18853939,Abililla Apartamentos Granada,,Cruz De Humilladero,36.713069311,-4.43771817,Entire home/apt,97,1,0,,,9,310,0,VFTMA/67101
1147666713766298711,Apartamento + dormitorio málaga. Paseo Tilos 54 A3,18853939,Abililla Apartamentos Granada,,Cruz De Humilladero,36.7131,-4.4377,Entire home/apt,112,1,0,,,9,307,0,VFTMA/67101
1147667409157967855,Golondrinas de Malaga: Dalí.,18853939,Abililla Apartamentos Granada,,Bailen-Miraflores,36.7248,-4.4343,Entire home/apt,115,1,0,,,9,356,0,A/MA/01824
1147670333354651130,Golondrinas de Malaga: Picasso.,18853939,Abililla Apartamentos Granada,,Bailen-Miraflores,36.7248,-4.4343,Entire home/apt,90,1,0,,,9,333,0,A/MA/01824
1147671386631903968,Golondrinas de Malaga: Van Gogh.,18853939,Abililla Apartamentos Granada,,Bailen-Miraflores,36.7248,-4.4343,Entire home/apt,92,1,0,,,9,319,0,A/MA/01824
1147672062787991902,Apartamento Klimt. Museo de Golondrinas de Malaga.,18853939,Abililla Apartamentos Granada,,Bailen-Miraflores,36.724770977,-4.43425172,Entire home/apt,122,1,1,2024-05-28,0.88,9,323,1,A/MA/01824
1147701093925675314,Malaga Pacifico 3Rooms,575377687,Karen Eleonora,,Carretera de Cadiz,36.6987893,-4.4523264,Entire home/apt,106,2,1,2024-06-10,1,1,29,1,VUT/MA/78786
1147767239460718758,Bravo’s Loft,196551708,Salvador,,Carretera de Cadiz,36.69610585700776,-4.454213178542598,Entire home/apt,80,5,0,,,1,179,0,
1147924497597803447,Apartamento Centro La Merced 2- Free Parking & Gym,78985232,Cristina,,Centro,36.72683792891784,-4.4184180458312134,Entire home/apt,138,1,1,2024-06-17,1,2,351,1,VUT/MA/79211
1147925618386984185,Sunny comfortable 1 bedroom flat,8014967,Consuelo,,Centro,36.727036135742956,-4.4297959147854105,Entire home/apt,44,60,0,,,1,192,0,Exempt
1147949778318800661,Biznaga 39,575271663,María Del Pilar,,Centro,36.721410789682984,-4.429157384655766,Entire home/apt,241,3,0,,,1,82,0,VUT/MA/76469
1148381038738090189,Suma Loft,50075755,Juan Carlos,,Cruz De Humilladero,36.72027220037727,-4.4358161183853095,Entire home/apt,135,3,3,2024-06-21,2.81,1,328,3,VUT/MA/78935
1148382297406899220,Muelle Uno Studio with Sea View,2477923,Caleta Homes,,Centro,36.719637798501445,-4.410796478695715,Entire home/apt,195,1,1,2024-06-16,1,105,330,1,VUT/MA/78193
1148464474137228380,Acogedor apartamento en Málaga,443504088,Catalina Alexandra,,Centro,36.73037117937862,-4.415465384638784,Entire home/apt,141,3,0,,,1,204,0,CTC-2018094568
1148479992342832101,Penthouse Malagueta With Sea View,2477923,Caleta Homes,,Centro,36.722014494251695,-4.408782172957505,Entire home/apt,396,1,2,2024-06-08,1.82,105,289,2,VFT/MA/49130
1148590490723022929,Pompidou 17,2477923,Caleta Homes,,Centro,36.71848839145136,-4.4084550656163195,Entire home/apt,258,1,1,2024-06-14,1,105,320,1,VUT/MA/77147
1149117748677012269,Bright & Cozy apartment,156881428,Good Vibes Apartments,,Centro,36.7222493,-4.4303418,Entire home/apt,85,5,6,2024-06-07,3.60,18,216,6,VFT/MA/66155
1149166315256723146,NEW Chic intimate studio in the heart of Malaga,278821830,Remy,,Centro,36.7261696,-4.4203672,Entire home/apt,95,1,4,2024-06-27,4,123,357,4,CTC-2023105915
1149248766121930560,Family Apt with Balcony in Málaga,466918124,Enrique,,Centro,36.71585,-4.42219,Entire home/apt,147,2,3,2024-06-13,2.20,28,333,3,VUT/MA/77262
1149271394148642643,Apartment in the Luxury Torres de Martiricos,466918124,Enrique,,Palma-Palmilla,36.73086833567379,-4.426156929127924,Entire home/apt,198,2,1,2024-05-16,0.65,28,331,1,VUT/MA/77450
1149300505764828677,Cris City Center Apartment,575769442,Cristina,,Cruz De Humilladero,36.720297407541814,-4.437803844568906,Entire home/apt,140,3,0,,,1,262,0,VUT/MA/78602
1149727208770033121,Habitación privada en Centro Histórico,252959314,Malaga,,Centro,36.72073640739705,-4.423148479310793,Private room,27,4,2,2024-05-18,1.25,41,13,2,VFT/MA/30736
1149902765255104052,Apartamento Atico Malaga Centro  / New opening,9137352,Jorge,,Centro,36.721606644660646,-4.41922242926482,Entire home/apt,194,1,1,2024-06-10,1,1,198,1,Exempt
1150038152945978396,Floperw 1,549699849,Holidu,,Centro,36.72699537095064,-4.4285864401679405,Entire home/apt,88,1,0,,,8,364,0,VFT/MA/36949
1150106137330093124,Apartamento cento,11973745,Manuel,,Centro,36.725182579820874,-4.420887683018222,Entire home/apt,76,1,5,2024-06-04,3.33,6,254,5,VFT/MA/0093
1150474242838614828,WintowinRentals Quiet Apartment with Free Parking,61977582,Salva Y Javi,,Carretera de Cadiz,36.6982702,-4.445077800000001,Entire home/apt,85,1,1,2024-05-23,0.77,39,136,1,VUT/MA/71520
1150509825194018706,Pineapple Ollerías 27. Duplex y gran terraza,576058536,Josefa,,Centro,36.7249803,-4.4221344,Entire home/apt,,1,3,2024-06-25,3,1,121,3,VUT/MA/21845
1150526296157285919,Apartamento 3A,142180797,Rafa,,Centro,36.726105440742984,-4.417525084194165,Entire home/apt,79,2,4,2024-06-14,4,4,131,4,Ctc2018015274
1150540991239743254,"Apartamento ""El Chiquito""",575163845,Mario,,Centro,36.7184222,-4.4247602,Entire home/apt,156,1,2,2024-06-23,2,1,253,2,VFT/MA/11287
1150558365474830648,Skyline Rooftop Pool & Coworking by ELE Apartments,89812313,Ele,,Palma-Palmilla,36.73035530000001,-4.4268255,Entire home/apt,170,2,1,2024-06-16,1,75,245,1,VUT/MA/76812
1150615312401629394,NEW Charming duplex in the heart of Malaga by REMS,278821830,Remy,,Centro,36.7201776,-4.4236713,Entire home/apt,117,1,8,2024-06-21,4.62,123,363,8,VFT/MA/73351
1150637917013015881,Modern loft in the heart of Malaga - TCM,309456528,Take Care Malaga,,Centro,36.7234352,-4.4193543,Entire home/apt,106,1,7,2024-06-21,4.12,20,307,7,VFT/MA/59530
1150644656548741808,"CENTRO65m+Jardín privado 40m+piscina niños,Parking",26953426,Julio Cesar,,Centro,36.72548083985236,-4.428134747051906,Entire home/apt,127,3,0,,,1,199,0,VUT/MA/79683
1150795636181466532,Beautiful Historic Center Apartment!,576150341,Varduhi,,Centro,36.72302974593369,-4.421639283209263,Entire home/apt,179,2,1,2024-06-06,1,1,193,1,VUT/MA/70495
1150796804732538336,A menos de 10 min. de la playa y estación de tren,143993383,Sebastian,,Carretera de Cadiz,36.7068,-4.43784,Entire home/apt,84,2,2,2024-06-29,2,3,55,2,VUT/MA/79702
1150864262082199864,A menos de 10' de la playa y estación de trenes,143993383,Sebastian,,Carretera de Cadiz,36.705470811270146,-4.438360423703831,Entire home/apt,94,3,1,2024-06-25,1,3,93,1,VUT/MA/79702
1150871708191702252,Centrico Apartamento en Malaga,248888131,Vakatis,,Centro,36.7227928476758,-4.418276295173186,Entire home/apt,96,3,0,,,8,265,0,VFT/MA/61399
1151186387443054134,Veraxul Huelin Beach,449671063,Elena,,Carretera de Cadiz,36.70160587197509,-4.436547326983639,Entire home/apt,111,5,3,2024-06-15,2.50,2,157,3,VUT/MA/73207
1151186745938511307,Soho Serene Flat,576248696,Tatiana,,Centro,36.7118498010587,-4.426070182746908,Entire home/apt,135,3,0,,,8,235,0,Exempt
1151256533617560520,LD Convento Cister - King Patio,446940016,Antonio,,Centro,36.7227356,-4.4189524,Private room,161,1,0,,,4,114,0,VFT/MA/54306
1151258354283998821,Charming 4BD Apartment in Malaga's Historic Center,567878228,Delano,,Centro,36.7228528,-4.4191936,Entire home/apt,152,2,6,2024-06-14,4.00,1,278,6,VFT/MA/75681
1151285512869202892,Malagueta | 2 BedRs & 2 BathRs,68734879,Joaquin,,Centro,36.72117179950107,-4.407291246557625,Entire home/apt,151,6,0,,,1,173,0,VFT/MA/74636
1151329687303826175,Estupenda casa cerca de la playa,452760852,Belén,,Este,36.7217949579006,-4.366460256278515,Entire home/apt,214,2,2,2024-06-30,2,1,244,2,CTC-2024125436
1151438867825062445,Grandma's House,416998328,Ivan,,Este,36.72092558886376,-4.373721331357956,Entire home/apt,103,2,0,,,1,136,0,CTC-2024071066
1151452769014282810,Apartamento céntrico en Málaga.,39314392,Kiko,,Centro,36.73170169827537,-4.421107247471809,Entire home/apt,79,1,8,2024-06-09,4.71,4,298,8,VUT/MA/78759
1151483405717060484,Habitación para estudiante en piso compartido,31673943,Inés,,Bailen-Miraflores,36.72169969999999,-4.433845,Private room,22,28,0,,,2,192,0,Exempt
1151498421583787481,Malaga Central Loft,576333870,Guillermo Borja,,Centro,36.722313,-4.4247513,Entire home/apt,90,1,4,2024-06-25,4,1,182,4,VFT/MA/46863
